city,ward,issue_type,reported_date,acknowledged_date,action_start_date,resolved_date,status,resolution_time_days,source_file
mumbai,kurla,damaged footpath,2023-06-17,2023-06-17 00:00:00,2023-06-18 00:00:00,2023-07-17 00:00:00,resolved,30.0,mumbai_civic_issues_v6.csv
mumbai,ghatkopar,pothole,2023-06-17,2023-06-19 00:00:00,2023-06-24 00:00:00,unknown,in progress,21.0,mumbai_civic_issues_v6.csv
mumbai,dadar,water supply issue,2023-06-17,2023-06-19 00:00:00,2023-06-24 00:00:00,2023-07-04 00:00:00,resolved,17.0,mumbai_civic_issues_v6.csv
mumbai,andheri west,water supply issue,2023-06-17,unknown,unknown,unknown,ignored,21.0,mumbai_civic_issues_v6.csv
mumbai,borivali,damaged footpath,2023-06-18,unknown,unknown,unknown,ignored,21.0,mumbai_civic_issues_v6.csv
mumbai,borivali,garbage overflow,2023-06-18,2023-06-21 00:00:00,2023-06-23 00:00:00,unknown,in progress,21.0,mumbai_civic_issues_v6.csv
mumbai,ghatkopar,broken streetlight,2023-06-18,2023-06-18 00:00:00,2023-06-21 00:00:00,2023-07-10 00:00:00,resolved,22.0,mumbai_civic_issues_v6.csv
mumbai,borivali,damaged footpath,2023-06-18,2023-06-21 00:00:00,2023-06-25 00:00:00,unknown,in progress,21.0,mumbai_civic_issues_v6.csv
mumbai,borivali,pothole,2023-06-18,2023-06-19 00:00:00,2023-06-20 00:00:00,unknown,in progress,21.0,mumbai_civic_issues_v6.csv
mumbai,ghatkopar,garbage overflow,2023-06-18,2023-06-21 00:00:00,2023-06-23 00:00:00,2023-07-03 00:00:00,resolved,15.0,mumbai_civic_issues_v6.csv
mumbai,andheri east,broken streetlight,2023-06-18,2023-06-18 00:00:00,2023-06-19 00:00:00,unknown,in progress,21.0,mumbai_civic_issues_v6.csv
mumbai,kurla,damaged footpath,2023-06-19,2023-06-21 00:00:00,2023-06-24 00:00:00,unknown,in progress,21.0,mumbai_civic_issues_v6.csv
mumbai,andheri west,sewage issue,2023-06-19,2023-06-21 00:00:00,2023-06-25 00:00:00,unknown,in progress,21.0,mumbai_civic_issues_v6.csv
mumbai,kurla,broken streetlight,2023-06-20,2023-06-21 00:00:00,2023-06-24 00:00:00,2023-06-30 00:00:00,resolved,10.0,mumbai_civic_issues_v6.csv
mumbai,bandra west,pothole,2023-06-20,2023-06-22 00:00:00,2023-06-27 00:00:00,2023-07-06 00:00:00,resolved,16.0,mumbai_civic_issues_v6.csv
mumbai,borivali,garbage overflow,2023-06-20,2023-06-21 00:00:00,2023-06-25 00:00:00,2023-07-19 00:00:00,resolved,29.0,mumbai_civic_issues_v6.csv
mumbai,bandra west,sewage issue,2023-06-20,2023-06-20 00:00:00,2023-06-23 00:00:00,unknown,in progress,21.0,mumbai_civic_issues_v6.csv
mumbai,bandra east,broken streetlight,2023-06-20,unknown,unknown,unknown,ignored,21.0,mumbai_civic_issues_v6.csv
mumbai,bandra east,sewage issue,2023-06-21,2023-06-21 00:00:00,2023-06-22 00:00:00,2023-07-06 00:00:00,resolved,15.0,mumbai_civic_issues_v6.csv
mumbai,dadar,garbage overflow,2023-06-21,2023-06-21 00:00:00,2023-06-24 00:00:00,2023-07-18 00:00:00,resolved,27.0,mumbai_civic_issues_v6.csv
mumbai,ghatkopar,sewage issue,2023-06-21,2023-06-21 00:00:00,unknown,unknown,acknowledged,21.0,mumbai_civic_issues_v6.csv
mumbai,borivali,sewage issue,2023-06-21,2023-06-24 00:00:00,2023-06-29 00:00:00,2023-08-01 00:00:00,resolved,41.0,mumbai_civic_issues_v6.csv
mumbai,bandra east,water supply issue,2023-06-22,2023-06-23 00:00:00,unknown,unknown,acknowledged,21.0,mumbai_civic_issues_v6.csv
mumbai,bandra east,garbage overflow,2023-06-22,2023-06-23 00:00:00,2023-06-24 00:00:00,2023-07-20 00:00:00,resolved,28.0,mumbai_civic_issues_v6.csv
mumbai,bandra west,sewage issue,2023-06-22,2023-06-22 00:00:00,unknown,unknown,acknowledged,21.0,mumbai_civic_issues_v6.csv
mumbai,borivali,water supply issue,2023-06-23,2023-06-25 00:00:00,2023-06-28 00:00:00,unknown,in progress,21.0,mumbai_civic_issues_v6.csv
mumbai,ghatkopar,water supply issue,2023-06-23,2023-06-24 00:00:00,2023-06-27 00:00:00,2023-07-02 00:00:00,resolved,9.0,mumbai_civic_issues_v6.csv
mumbai,borivali,broken streetlight,2023-06-23,unknown,unknown,unknown,ignored,21.0,mumbai_civic_issues_v6.csv
mumbai,ghatkopar,damaged footpath,2023-06-23,unknown,unknown,unknown,ignored,21.0,mumbai_civic_issues_v6.csv
mumbai,borivali,damaged footpath,2023-06-23,2023-06-24 00:00:00,unknown,unknown,acknowledged,21.0,mumbai_civic_issues_v6.csv
mumbai,andheri west,water supply issue,2023-06-23,2023-06-25 00:00:00,2023-06-26 00:00:00,2023-06-30 00:00:00,resolved,7.0,mumbai_civic_issues_v6.csv
mumbai,andheri west,damaged footpath,2023-06-23,unknown,unknown,unknown,ignored,21.0,mumbai_civic_issues_v6.csv
mumbai,bandra west,broken streetlight,2023-06-23,2023-06-25 00:00:00,unknown,unknown,acknowledged,21.0,mumbai_civic_issues_v6.csv
mumbai,bandra west,garbage overflow,2023-06-23,2023-06-25 00:00:00,unknown,unknown,acknowledged,21.0,mumbai_civic_issues_v6.csv
mumbai,bandra east,sewage issue,2023-06-24,2023-06-25 00:00:00,2023-06-27 00:00:00,unknown,in progress,21.0,mumbai_civic_issues_v6.csv
mumbai,borivali,water supply issue,2023-06-24,2023-06-26 00:00:00,2023-06-29 00:00:00,unknown,in progress,21.0,mumbai_civic_issues_v6.csv
mumbai,bandra east,pothole,2023-06-25,2023-06-25 00:00:00,2023-06-26 00:00:00,2023-07-12 00:00:00,resolved,17.0,mumbai_civic_issues_v6.csv
mumbai,bandra east,garbage overflow,2023-06-25,unknown,unknown,unknown,ignored,21.0,mumbai_civic_issues_v6.csv
mumbai,kurla,water supply issue,2023-06-25,2023-06-25 00:00:00,2023-06-30 00:00:00,2023-07-06 00:00:00,resolved,11.0,mumbai_civic_issues_v6.csv
mumbai,andheri west,water supply issue,2023-06-26,2023-06-29 00:00:00,2023-07-03 00:00:00,unknown,in progress,21.0,mumbai_civic_issues_v6.csv
mumbai,kurla,water supply issue,2023-06-27,2023-06-29 00:00:00,2023-07-04 00:00:00,2023-07-12 00:00:00,resolved,15.0,mumbai_civic_issues_v6.csv
mumbai,borivali,broken streetlight,2023-06-27,2023-06-29 00:00:00,unknown,unknown,acknowledged,21.0,mumbai_civic_issues_v6.csv
mumbai,andheri west,sewage issue,2023-06-27,2023-06-30 00:00:00,2023-07-03 00:00:00,2023-07-24 00:00:00,resolved,27.0,mumbai_civic_issues_v6.csv
mumbai,andheri east,broken streetlight,2023-06-28,2023-06-30 00:00:00,2023-07-04 00:00:00,unknown,in progress,21.0,mumbai_civic_issues_v6.csv
mumbai,andheri east,water supply issue,2023-06-28,2023-07-01 00:00:00,2023-07-03 00:00:00,unknown,in progress,21.0,mumbai_civic_issues_v6.csv
mumbai,bandra west,pothole,2023-06-28,unknown,unknown,unknown,ignored,21.0,mumbai_civic_issues_v6.csv
mumbai,andheri west,pothole,2023-06-28,unknown,unknown,unknown,ignored,21.0,mumbai_civic_issues_v6.csv
mumbai,borivali,sewage issue,2023-06-29,2023-06-29 00:00:00,2023-07-02 00:00:00,unknown,in progress,21.0,mumbai_civic_issues_v6.csv
mumbai,andheri west,damaged footpath,2023-06-29,2023-07-01 00:00:00,unknown,unknown,acknowledged,21.0,mumbai_civic_issues_v6.csv
mumbai,bandra east,damaged footpath,2023-06-29,2023-06-29 00:00:00,2023-06-30 00:00:00,2023-08-01 00:00:00,resolved,33.0,mumbai_civic_issues_v6.csv
mumbai,ghatkopar,pothole,2023-06-30,2023-06-30 00:00:00,unknown,unknown,acknowledged,21.0,mumbai_civic_issues_v6.csv
mumbai,bandra east,damaged footpath,2023-07-01,2023-07-02 00:00:00,unknown,unknown,acknowledged,21.0,mumbai_civic_issues_v6.csv
mumbai,bandra east,broken streetlight,2023-07-01,unknown,unknown,unknown,ignored,21.0,mumbai_civic_issues_v6.csv
mumbai,kurla,water supply issue,2023-07-01,2023-07-01 00:00:00,2023-07-02 00:00:00,2023-07-10 00:00:00,resolved,9.0,mumbai_civic_issues_v6.csv
mumbai,bandra east,damaged footpath,2023-07-01,2023-07-01 00:00:00,2023-07-05 00:00:00,2023-07-18 00:00:00,resolved,17.0,mumbai_civic_issues_v6.csv
mumbai,andheri west,sewage issue,2023-07-01,2023-07-04 00:00:00,2023-07-06 00:00:00,unknown,in progress,21.0,mumbai_civic_issues_v6.csv
mumbai,andheri east,water supply issue,2023-07-01,2023-07-04 00:00:00,2023-07-09 00:00:00,unknown,in progress,21.0,mumbai_civic_issues_v6.csv
mumbai,bandra east,sewage issue,2023-07-02,2023-07-02 00:00:00,unknown,unknown,acknowledged,21.0,mumbai_civic_issues_v6.csv
mumbai,andheri east,damaged footpath,2023-07-02,2023-07-05 00:00:00,2023-07-07 00:00:00,unknown,in progress,21.0,mumbai_civic_issues_v6.csv
mumbai,andheri east,water supply issue,2023-07-02,unknown,unknown,unknown,ignored,21.0,mumbai_civic_issues_v6.csv
mumbai,andheri east,damaged footpath,2023-07-02,2023-07-04 00:00:00,2023-07-07 00:00:00,2023-07-17 00:00:00,resolved,15.0,mumbai_civic_issues_v6.csv
mumbai,borivali,pothole,2023-07-02,2023-07-05 00:00:00,2023-07-10 00:00:00,2023-07-28 00:00:00,resolved,26.0,mumbai_civic_issues_v6.csv
mumbai,andheri west,damaged footpath,2023-07-02,2023-07-05 00:00:00,unknown,unknown,acknowledged,21.0,mumbai_civic_issues_v6.csv
mumbai,dadar,broken streetlight,2023-07-03,2023-07-05 00:00:00,unknown,unknown,acknowledged,21.0,mumbai_civic_issues_v6.csv
mumbai,bandra east,pothole,2023-07-03,unknown,unknown,unknown,ignored,21.0,mumbai_civic_issues_v6.csv
mumbai,andheri west,damaged footpath,2023-07-05,2023-07-05 00:00:00,2023-07-08 00:00:00,2023-08-07 00:00:00,resolved,33.0,mumbai_civic_issues_v6.csv
mumbai,borivali,water supply issue,2023-07-05,2023-07-07 00:00:00,2023-07-10 00:00:00,2023-07-15 00:00:00,resolved,10.0,mumbai_civic_issues_v6.csv
mumbai,ghatkopar,garbage overflow,2023-07-06,2023-07-09 00:00:00,2023-07-13 00:00:00,2023-08-11 00:00:00,resolved,36.0,mumbai_civic_issues_v6.csv
mumbai,andheri east,pothole,2023-07-06,2023-07-09 00:00:00,unknown,unknown,acknowledged,21.0,mumbai_civic_issues_v6.csv
mumbai,andheri east,water supply issue,2023-07-06,2023-07-06 00:00:00,2023-07-08 00:00:00,2023-07-10 00:00:00,resolved,4.0,mumbai_civic_issues_v6.csv
mumbai,bandra west,pothole,2023-07-07,2023-07-08 00:00:00,unknown,unknown,acknowledged,21.0,mumbai_civic_issues_v6.csv
mumbai,andheri east,sewage issue,2023-07-07,2023-07-09 00:00:00,2023-07-11 00:00:00,unknown,in progress,21.0,mumbai_civic_issues_v6.csv
mumbai,andheri west,garbage overflow,2023-07-07,2023-07-10 00:00:00,2023-07-11 00:00:00,2023-07-16 00:00:00,resolved,9.0,mumbai_civic_issues_v6.csv
mumbai,kurla,sewage issue,2023-07-07,2023-07-10 00:00:00,unknown,unknown,acknowledged,21.0,mumbai_civic_issues_v6.csv
mumbai,bandra east,water supply issue,2023-07-07,2023-07-08 00:00:00,2023-07-12 00:00:00,2023-07-20 00:00:00,resolved,13.0,mumbai_civic_issues_v6.csv
mumbai,bandra east,water supply issue,2023-07-08,2023-07-09 00:00:00,2023-07-13 00:00:00,unknown,in progress,21.0,mumbai_civic_issues_v6.csv
mumbai,andheri west,pothole,2023-07-08,2023-07-11 00:00:00,2023-07-14 00:00:00,2023-07-20 00:00:00,resolved,12.0,mumbai_civic_issues_v6.csv
mumbai,andheri east,water supply issue,2023-07-09,2023-07-09 00:00:00,unknown,unknown,acknowledged,21.0,mumbai_civic_issues_v6.csv
mumbai,borivali,garbage overflow,2023-07-09,2023-07-10 00:00:00,unknown,unknown,acknowledged,21.0,mumbai_civic_issues_v6.csv
mumbai,bandra east,sewage issue,2023-07-09,unknown,unknown,unknown,ignored,21.0,mumbai_civic_issues_v6.csv
mumbai,borivali,sewage issue,2023-07-09,2023-07-09 00:00:00,unknown,unknown,acknowledged,21.0,mumbai_civic_issues_v6.csv
mumbai,bandra west,sewage issue,2023-07-10,2023-07-10 00:00:00,2023-07-11 00:00:00,unknown,in progress,21.0,mumbai_civic_issues_v6.csv
mumbai,andheri west,pothole,2023-07-10,unknown,unknown,unknown,ignored,21.0,mumbai_civic_issues_v6.csv
mumbai,ghatkopar,garbage overflow,2023-07-10,2023-07-13 00:00:00,2023-07-14 00:00:00,unknown,in progress,21.0,mumbai_civic_issues_v6.csv
mumbai,bandra west,garbage overflow,2023-07-11,2023-07-13 00:00:00,2023-07-14 00:00:00,unknown,in progress,21.0,mumbai_civic_issues_v6.csv
mumbai,bandra east,sewage issue,2023-07-11,2023-07-11 00:00:00,2023-07-16 00:00:00,2023-08-09 00:00:00,resolved,29.0,mumbai_civic_issues_v6.csv
mumbai,kurla,damaged footpath,2023-07-11,2023-07-13 00:00:00,2023-07-16 00:00:00,2023-07-30 00:00:00,resolved,19.0,mumbai_civic_issues_v6.csv
mumbai,borivali,water supply issue,2023-07-12,2023-07-13 00:00:00,unknown,unknown,acknowledged,21.0,mumbai_civic_issues_v6.csv
mumbai,bandra east,sewage issue,2023-07-12,2023-07-15 00:00:00,unknown,unknown,acknowledged,21.0,mumbai_civic_issues_v6.csv
mumbai,ghatkopar,broken streetlight,2023-07-13,2023-07-15 00:00:00,2023-07-17 00:00:00,2023-08-15 00:00:00,resolved,33.0,mumbai_civic_issues_v6.csv
mumbai,kurla,broken streetlight,2023-07-13,unknown,unknown,unknown,ignored,21.0,mumbai_civic_issues_v6.csv
mumbai,borivali,pothole,2023-07-13,2023-07-13 00:00:00,2023-07-18 00:00:00,2023-07-23 00:00:00,resolved,10.0,mumbai_civic_issues_v6.csv
mumbai,ghatkopar,broken streetlight,2023-07-13,2023-07-15 00:00:00,2023-07-17 00:00:00,2023-08-09 00:00:00,resolved,27.0,mumbai_civic_issues_v6.csv
mumbai,ghatkopar,sewage issue,2023-07-14,2023-07-14 00:00:00,2023-07-19 00:00:00,2023-08-06 00:00:00,resolved,23.0,mumbai_civic_issues_v6.csv
mumbai,borivali,sewage issue,2023-07-14,2023-07-17 00:00:00,2023-07-19 00:00:00,unknown,in progress,21.0,mumbai_civic_issues_v6.csv
mumbai,dadar,damaged footpath,2023-07-15,2023-07-18 00:00:00,2023-07-21 00:00:00,2023-08-04 00:00:00,resolved,20.0,mumbai_civic_issues_v6.csv
mumbai,dadar,broken streetlight,2023-07-15,2023-07-16 00:00:00,2023-07-20 00:00:00,unknown,in progress,21.0,mumbai_civic_issues_v6.csv
mumbai,andheri east,broken streetlight,2023-07-15,2023-07-16 00:00:00,2023-07-18 00:00:00,unknown,in progress,21.0,mumbai_civic_issues_v6.csv
mumbai,andheri east,pothole,2023-07-16,2023-07-17 00:00:00,2023-07-18 00:00:00,2023-07-24 00:00:00,resolved,8.0,mumbai_civic_issues_v6.csv
mumbai,andheri west,garbage overflow,2023-07-16,unknown,unknown,unknown,ignored,21.0,mumbai_civic_issues_v6.csv
mumbai,andheri east,water supply issue,2023-07-16,2023-07-18 00:00:00,2023-07-21 00:00:00,2023-07-28 00:00:00,resolved,12.0,mumbai_civic_issues_v6.csv
mumbai,bandra west,pothole,2023-07-17,2023-07-20 00:00:00,2023-07-25 00:00:00,2023-08-15 00:00:00,resolved,29.0,mumbai_civic_issues_v6.csv
mumbai,ghatkopar,water supply issue,2023-07-17,2023-07-17 00:00:00,unknown,unknown,acknowledged,21.0,mumbai_civic_issues_v6.csv
mumbai,ghatkopar,garbage overflow,2023-07-19,2023-07-22 00:00:00,2023-07-24 00:00:00,unknown,in progress,21.0,mumbai_civic_issues_v6.csv
mumbai,andheri east,damaged footpath,2023-07-19,2023-07-19 00:00:00,unknown,unknown,acknowledged,21.0,mumbai_civic_issues_v6.csv
mumbai,borivali,water supply issue,2023-07-19,2023-07-19 00:00:00,2023-07-22 00:00:00,unknown,in progress,21.0,mumbai_civic_issues_v6.csv
mumbai,dadar,garbage overflow,2023-07-20,2023-07-21 00:00:00,2023-07-26 00:00:00,2023-08-20 00:00:00,resolved,31.0,mumbai_civic_issues_v6.csv
mumbai,andheri west,broken streetlight,2023-07-20,2023-07-20 00:00:00,2023-07-22 00:00:00,2023-07-30 00:00:00,resolved,10.0,mumbai_civic_issues_v6.csv
mumbai,kurla,damaged footpath,2023-07-20,2023-07-21 00:00:00,2023-07-22 00:00:00,2023-08-02 00:00:00,resolved,13.0,mumbai_civic_issues_v6.csv
mumbai,andheri west,broken streetlight,2023-07-20,2023-07-20 00:00:00,2023-07-23 00:00:00,unknown,in progress,21.0,mumbai_civic_issues_v6.csv
mumbai,bandra east,pothole,2023-07-20,2023-07-22 00:00:00,2023-07-25 00:00:00,2023-08-17 00:00:00,resolved,28.0,mumbai_civic_issues_v6.csv
mumbai,bandra west,water supply issue,2023-07-20,2023-07-21 00:00:00,2023-07-24 00:00:00,2023-07-26 00:00:00,resolved,6.0,mumbai_civic_issues_v6.csv
mumbai,andheri east,sewage issue,2023-07-20,2023-07-23 00:00:00,2023-07-27 00:00:00,2023-09-10 00:00:00,resolved,52.0,mumbai_civic_issues_v6.csv
mumbai,ghatkopar,water supply issue,2023-07-20,2023-07-21 00:00:00,2023-07-25 00:00:00,2023-07-30 00:00:00,resolved,10.0,mumbai_civic_issues_v6.csv
mumbai,andheri east,pothole,2023-07-20,unknown,unknown,unknown,ignored,21.0,mumbai_civic_issues_v6.csv
mumbai,andheri west,broken streetlight,2023-07-20,unknown,unknown,unknown,ignored,21.0,mumbai_civic_issues_v6.csv
mumbai,borivali,broken streetlight,2023-07-21,unknown,unknown,unknown,ignored,21.0,mumbai_civic_issues_v6.csv
mumbai,andheri east,water supply issue,2023-07-21,2023-07-21 00:00:00,2023-07-24 00:00:00,2023-08-01 00:00:00,resolved,11.0,mumbai_civic_issues_v6.csv
mumbai,kurla,garbage overflow,2023-07-21,2023-07-23 00:00:00,2023-07-25 00:00:00,unknown,in progress,21.0,mumbai_civic_issues_v6.csv
mumbai,bandra east,sewage issue,2023-07-22,2023-07-25 00:00:00,2023-07-27 00:00:00,2023-09-01 00:00:00,resolved,41.0,mumbai_civic_issues_v6.csv
mumbai,bandra east,pothole,2023-07-22,2023-07-24 00:00:00,2023-07-26 00:00:00,2023-08-24 00:00:00,resolved,33.0,mumbai_civic_issues_v6.csv
mumbai,bandra east,sewage issue,2023-07-23,unknown,unknown,unknown,ignored,21.0,mumbai_civic_issues_v6.csv
mumbai,andheri east,sewage issue,2023-07-23,2023-07-24 00:00:00,2023-07-25 00:00:00,unknown,in progress,21.0,mumbai_civic_issues_v6.csv
mumbai,kurla,water supply issue,2023-07-23,2023-07-26 00:00:00,unknown,unknown,acknowledged,21.0,mumbai_civic_issues_v6.csv
mumbai,borivali,damaged footpath,2023-07-23,2023-07-25 00:00:00,2023-07-26 00:00:00,2023-08-05 00:00:00,resolved,13.0,mumbai_civic_issues_v6.csv
mumbai,ghatkopar,broken streetlight,2023-07-23,2023-07-25 00:00:00,2023-07-28 00:00:00,2023-08-20 00:00:00,resolved,28.0,mumbai_civic_issues_v6.csv
mumbai,ghatkopar,garbage overflow,2023-07-23,2023-07-25 00:00:00,2023-07-28 00:00:00,unknown,in progress,21.0,mumbai_civic_issues_v6.csv
mumbai,kurla,broken streetlight,2023-07-24,2023-07-27 00:00:00,2023-07-30 00:00:00,2023-08-28 00:00:00,resolved,35.0,mumbai_civic_issues_v6.csv
mumbai,bandra west,damaged footpath,2023-07-24,unknown,unknown,unknown,ignored,21.0,mumbai_civic_issues_v6.csv
mumbai,dadar,pothole,2023-07-24,2023-07-26 00:00:00,2023-07-27 00:00:00,2023-08-15 00:00:00,resolved,22.0,mumbai_civic_issues_v6.csv
mumbai,kurla,broken streetlight,2023-07-24,2023-07-25 00:00:00,2023-07-30 00:00:00,unknown,in progress,21.0,mumbai_civic_issues_v6.csv
mumbai,borivali,water supply issue,2023-07-24,2023-07-25 00:00:00,2023-07-28 00:00:00,2023-07-31 00:00:00,resolved,7.0,mumbai_civic_issues_v6.csv
mumbai,borivali,pothole,2023-07-25,2023-07-26 00:00:00,2023-07-29 00:00:00,2023-08-21 00:00:00,resolved,27.0,mumbai_civic_issues_v6.csv
mumbai,andheri west,garbage overflow,2023-07-25,unknown,unknown,unknown,ignored,21.0,mumbai_civic_issues_v6.csv
mumbai,andheri east,sewage issue,2023-07-25,2023-07-28 00:00:00,2023-07-31 00:00:00,2023-08-20 00:00:00,resolved,26.0,mumbai_civic_issues_v6.csv
mumbai,andheri west,broken streetlight,2023-07-26,unknown,unknown,unknown,ignored,21.0,mumbai_civic_issues_v6.csv
mumbai,dadar,broken streetlight,2023-07-26,2023-07-28 00:00:00,2023-08-01 00:00:00,2023-08-07 00:00:00,resolved,12.0,mumbai_civic_issues_v6.csv
mumbai,bandra east,water supply issue,2023-07-26,2023-07-28 00:00:00,2023-07-29 00:00:00,2023-08-08 00:00:00,resolved,13.0,mumbai_civic_issues_v6.csv
mumbai,ghatkopar,sewage issue,2023-07-27,2023-07-27 00:00:00,unknown,unknown,acknowledged,21.0,mumbai_civic_issues_v6.csv
mumbai,bandra east,broken streetlight,2023-07-27,2023-07-27 00:00:00,2023-07-31 00:00:00,unknown,in progress,21.0,mumbai_civic_issues_v6.csv
mumbai,bandra east,garbage overflow,2023-07-27,2023-07-27 00:00:00,2023-08-01 00:00:00,unknown,in progress,21.0,mumbai_civic_issues_v6.csv
mumbai,andheri west,sewage issue,2023-07-28,2023-07-31 00:00:00,2023-08-03 00:00:00,unknown,in progress,21.0,mumbai_civic_issues_v6.csv
mumbai,bandra west,damaged footpath,2023-07-28,2023-07-29 00:00:00,unknown,unknown,acknowledged,21.0,mumbai_civic_issues_v6.csv
mumbai,borivali,pothole,2023-07-29,unknown,unknown,unknown,ignored,21.0,mumbai_civic_issues_v6.csv
mumbai,kurla,sewage issue,2023-07-29,2023-07-30 00:00:00,2023-08-02 00:00:00,2023-08-24 00:00:00,resolved,26.0,mumbai_civic_issues_v6.csv
mumbai,bandra east,broken streetlight,2023-07-29,unknown,unknown,unknown,ignored,21.0,mumbai_civic_issues_v6.csv
mumbai,bandra west,broken streetlight,2023-07-29,unknown,unknown,unknown,ignored,21.0,mumbai_civic_issues_v6.csv
mumbai,bandra west,damaged footpath,2023-07-30,2023-08-02 00:00:00,2023-08-06 00:00:00,2023-09-20 00:00:00,resolved,52.0,mumbai_civic_issues_v6.csv
mumbai,ghatkopar,broken streetlight,2023-07-30,2023-07-30 00:00:00,2023-07-31 00:00:00,2023-08-12 00:00:00,resolved,13.0,mumbai_civic_issues_v6.csv
mumbai,borivali,water supply issue,2023-07-30,2023-08-01 00:00:00,unknown,unknown,acknowledged,21.0,mumbai_civic_issues_v6.csv
mumbai,andheri west,broken streetlight,2023-07-30,2023-08-01 00:00:00,unknown,unknown,acknowledged,21.0,mumbai_civic_issues_v6.csv
mumbai,dadar,damaged footpath,2023-07-30,2023-07-31 00:00:00,2023-08-05 00:00:00,2023-08-24 00:00:00,resolved,25.0,mumbai_civic_issues_v6.csv
mumbai,borivali,pothole,2023-07-31,unknown,unknown,unknown,ignored,21.0,mumbai_civic_issues_v6.csv
mumbai,borivali,sewage issue,2023-07-31,2023-08-01 00:00:00,2023-08-03 00:00:00,unknown,in progress,21.0,mumbai_civic_issues_v6.csv
mumbai,dadar,garbage overflow,2023-07-31,unknown,unknown,unknown,ignored,21.0,mumbai_civic_issues_v6.csv
mumbai,bandra west,broken streetlight,2023-08-01,2023-08-02 00:00:00,2023-08-07 00:00:00,unknown,in progress,21.0,mumbai_civic_issues_v6.csv
mumbai,bandra west,garbage overflow,2023-08-01,2023-08-03 00:00:00,2023-08-08 00:00:00,unknown,in progress,21.0,mumbai_civic_issues_v6.csv
mumbai,dadar,damaged footpath,2023-08-01,unknown,unknown,unknown,ignored,21.0,mumbai_civic_issues_v6.csv
mumbai,ghatkopar,water supply issue,2023-08-02,2023-08-03 00:00:00,2023-08-06 00:00:00,2023-08-14 00:00:00,resolved,12.0,mumbai_civic_issues_v6.csv
mumbai,ghatkopar,garbage overflow,2023-08-03,2023-08-05 00:00:00,2023-08-06 00:00:00,2023-08-21 00:00:00,resolved,18.0,mumbai_civic_issues_v6.csv
mumbai,dadar,broken streetlight,2023-08-03,2023-08-03 00:00:00,2023-08-06 00:00:00,unknown,in progress,21.0,mumbai_civic_issues_v6.csv
mumbai,kurla,damaged footpath,2023-08-03,2023-08-03 00:00:00,2023-08-04 00:00:00,2023-08-22 00:00:00,resolved,19.0,mumbai_civic_issues_v6.csv
mumbai,dadar,sewage issue,2023-08-04,2023-08-05 00:00:00,2023-08-10 00:00:00,2023-08-27 00:00:00,resolved,23.0,mumbai_civic_issues_v6.csv
mumbai,borivali,pothole,2023-08-04,2023-08-04 00:00:00,2023-08-09 00:00:00,unknown,in progress,21.0,mumbai_civic_issues_v6.csv
mumbai,bandra west,water supply issue,2023-08-04,unknown,unknown,unknown,ignored,21.0,mumbai_civic_issues_v6.csv
mumbai,borivali,pothole,2023-08-04,2023-08-04 00:00:00,2023-08-05 00:00:00,2023-08-16 00:00:00,resolved,12.0,mumbai_civic_issues_v6.csv
mumbai,kurla,pothole,2023-08-05,2023-08-06 00:00:00,unknown,unknown,acknowledged,21.0,mumbai_civic_issues_v6.csv
mumbai,borivali,pothole,2023-08-05,unknown,unknown,unknown,ignored,21.0,mumbai_civic_issues_v6.csv
mumbai,borivali,broken streetlight,2023-08-05,2023-08-05 00:00:00,2023-08-06 00:00:00,unknown,in progress,21.0,mumbai_civic_issues_v6.csv
mumbai,andheri east,broken streetlight,2023-08-05,2023-08-08 00:00:00,2023-08-12 00:00:00,2023-08-28 00:00:00,resolved,23.0,mumbai_civic_issues_v6.csv
mumbai,bandra west,damaged footpath,2023-08-05,2023-08-06 00:00:00,2023-08-07 00:00:00,unknown,in progress,21.0,mumbai_civic_issues_v6.csv
mumbai,ghatkopar,pothole,2023-08-05,2023-08-06 00:00:00,2023-08-08 00:00:00,2023-08-17 00:00:00,resolved,12.0,mumbai_civic_issues_v6.csv
mumbai,andheri west,damaged footpath,2023-08-06,2023-08-06 00:00:00,2023-08-08 00:00:00,unknown,in progress,21.0,mumbai_civic_issues_v6.csv
mumbai,borivali,damaged footpath,2023-08-06,2023-08-08 00:00:00,2023-08-12 00:00:00,unknown,in progress,21.0,mumbai_civic_issues_v6.csv
mumbai,bandra east,broken streetlight,2023-08-06,unknown,unknown,unknown,ignored,21.0,mumbai_civic_issues_v6.csv
mumbai,kurla,damaged footpath,2023-08-06,2023-08-07 00:00:00,2023-08-11 00:00:00,2023-09-15 00:00:00,resolved,40.0,mumbai_civic_issues_v6.csv
mumbai,bandra east,pothole,2023-08-06,2023-08-06 00:00:00,2023-08-10 00:00:00,2023-09-03 00:00:00,resolved,28.0,mumbai_civic_issues_v6.csv
mumbai,bandra east,garbage overflow,2023-08-06,2023-08-08 00:00:00,2023-08-13 00:00:00,2023-09-05 00:00:00,resolved,30.0,mumbai_civic_issues_v6.csv
mumbai,borivali,damaged footpath,2023-08-07,2023-08-10 00:00:00,2023-08-12 00:00:00,unknown,in progress,21.0,mumbai_civic_issues_v6.csv
mumbai,bandra east,garbage overflow,2023-08-07,2023-08-07 00:00:00,2023-08-12 00:00:00,2023-08-26 00:00:00,resolved,19.0,mumbai_civic_issues_v6.csv
